																																		Class	blank	chow	chow	chow	chow	chow	chow	chow	chow	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	iQC	iQC	iQC	ISTD	lard	lard	lard	lard	lard	lard	lard	lard	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
																																		File type	Blank	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	QC	QC	QC	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
																																		Injection order	22	18	10	19	23	20	7	4	14	6	26	2	11	24	27	3	16	1	15	29	12	13	21	25	9	5	17	28	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
																																		Batch ID	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Average	Average	Average	Average	Average	Average	Stdev	Stdev	Stdev	Stdev	Stdev	Stdev
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	blank_pos	chow_1_pos	chow_13_pos	chow_2_pos	chow_3_pos	chow_4_pos	chow_5_pos	chow_6_pos	chow_7_pos	fishoil_11_pos	fishoil_12_pos	fishoil_13_pos	fishoil_14_pos	fishoil_15_pos	fishoil_5_pos	fishoil_8_pos	fishoil_9_pos	iQC_1_pos	iQC_2_pos	iQC_3_pos	ISTD_pos	lard_1_pos	lard_11_pos	lard_12_pos	lard_13_pos	lard_14_pos	lard_15_pos	lard_6_pos	lard_7_pos	blank	chow	fishoil	iQC	ISTD	lard	blank	chow	fishoil	iQC	ISTD	lard
2837	18.063	942.75507	TG 58:11|TG 18:2_18:3_22:6	[M+NH4]+	null	0.69	True	13.709	942.75452	C61H96O6	TG	CCWQXSQVMPACON-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2837	0	0.00	1.00	0.643	0.769	0.873	5.00	2.00	2.461	800.25	chow_3_pos	942.75574:1299477 943.76041:902737 944.76507:336103	102.13517:10458 105.07794:17422 107.09343:22483 109.10808:25060 119.09035:18961 121.10577:31252 123.12172:11434 131.08751:16050 131.25972:6732 133.10266:9155 135.11858:14777 137.54173:6783 145.10149:8377 147.11684:12636 149.13307:8233 152.71515:6447 159.11636:14461 161.13252:18823 163.14755:9171 171.11650:7705 197.13361:7981 201.16446:11357 213.16315:8031 261.22034:7881 263.23938:15841 293.22650:22433 311.23749:20009 337.27429:13133 422.83035:6567 433.59808:8617 530.82709:8685 597.48938:245744 645.48950:43223 647.50214:55381 907.77838:12550 925.73077:23783 942.77698:76157	8171.48582054047	14176426.2612945	30468362.1058042	34456282.4396218	44280697.7505087	80188828.2270572	108339406.404712	12925289.9826268	97245472.7160071	218680416.04469	1940367030.38985	1190113149.90384	559068231.477828	971846346.031204	2221755196.25699	731882822.482102	246291358.195128	275278088.405371	376253672.835397	275278109.820145	0	18751297.3405548	3067883.08063785	3616982.83876102	3218748.62549099	4001010.63542877	1833413.66318952	35769799.4769399	12619030.7975061	8171.48582054047	52760095.7359541	1010000568.8477	308936623.686971	0	10359770.8073136	0	37416013.3111394	742385740.393846	58298274.670343	0	11856011.9850883
2838	18.341	942.75543	TG 58:11|TG 16:0_20:5_22:6	[M+NH4]+	null	0.38	True	13.830	942.75452	C61H96O6	TG	UZFNMPJCAIVEGV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2838	0	0.00	1.00	0.543	0.708	0.880	5.00	2.00	2.430	1701.39	fishoil_5_pos	942.75555:50983608 943.76022:34782096 944.76489:14549919	101.34909:29295 105.07775:473064 107.09340:446338 109.07163:34743 109.10800:463907 111.08781:47671 111.12386:70859 115.06029:60331 117.07585:587804 119.09016:662939 121.10579:459894 123.08526:44242 123.12176:219471 125.09949:40064 128.06583:38026 129.07326:315185 131.08743:878047 133.10323:543083 135.08156:72381 135.11859:396005 137.09555:33019 137.13277:105304 141.06998:107397 143.08589:280822 145.10138:631085 147.08028:40251 147.11723:298004 149.09669:111388 149.13280:204621 151.14850:51714 155.08582:82092 157.10155:285340 159.11697:490127 161.09671:44549 161.13257:386958 163.11166:79198 163.14835:105763 167.08650:34929 169.10149:219649 171.11725:338451 173.09663:50115 173.13286:351979 175.11223:55743 175.14853:291861 177.12787:56969 177.16431:45974 181.10120:62188 182.70486:35615 183.11690:206521 185.13289:317729 187.11203:71932 187.14848:260452 189.12825:78520 189.16399:98777 195.11827:40194 197.13228:177363 199.14850:225811 201.12953:69954 201.16405:917458 203.14355:44625 203.18034:86964 207.66344:35808 209.13280:112081 211.14807:226609 213.16423:187395 215.14400:52448 215.17972:114027 217.15862:46541 221.13187:29863 223.14908:92804 225.16507:157402 227.14362:32937 227.17931:174289 229.16019:39433 237.16548:41142 239.17970:83187 239.23697:88559 241.19455:55973 247.24443:37269 257.19006:38039 265.19531:46356 267.21118:496992 269.22632:74839 283.20621:85886 283.24100:49507 285.22076:463921 285.24933:35319 287.23886:45776 291.21161:54246 293.06418:37481 293.22696:314400 295.24121:35541 304.41559:131671 309.22125:80100 311.23492:434459 313.27429:1282626 339.29016:343167 349.53012:39619 359.25873:62729 367.28561:61785 385.27301:156745 595.47321:209285 597.48834:3767057 599.50586:164283 620.28662:36155 621.48981:127473 623.50409:3705845 625.51532:77964 643.46881:152597 645.49744:41976 649.51770:244681 669.48798:814523 697.51953:65358 907.71277:64769 925.73157:726709 934.82672:32431 942.75671:2318529	7332.11963070185	3022164.9844213	6366637.91809348	7133286.48281737	27668689.9209255	16245471.44869	69973511.8194241	4216446.20954777	17933176.5223484	192302943.15081	898224027.444879	569568930.286904	503685401.398521	758634384.789754	2100072813.53718	611208890.865005	1988063604.53022	239526951.10428	316180336.624163	239526939.179084	0	16000759.1257916	3296440.17733182	2633353.2576345	3060813.01435617	1960505.69345671	1266583.01628603	21967545.8347652	6291404.87721099	7332.11963070185	19069923.1632835	952720124.50041	265078075.635842	0	7059675.62460413	0	22220958.3170102	704302557.367698	44255856.2067087	0	7672627.01499264
2839	18.758	942.75549	TG 58:11|TG 16:0_20:5_22:6	[M+NH4]+	null	0.59	True	13.830	942.75452	C61H96O6	TG	UZFNMPJCAIVEGV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2839	0	0.00	1.00	0.605	0.767	0.900	5.00	2.00	2.464	3369.99	chow_4_pos	942.75604:1362145 943.76071:838711 944.76538:3869636	102.13533:10844 105.07793:15103 107.09376:6453 109.10780:12622 117.07574:16165 117.37109:7123 119.09009:12679 121.10539:14032 123.08558:6729 123.12172:7519 129.07353:13188 131.08749:27515 133.10338:17075 135.11903:11430 145.10197:11986 149.13239:9794 159.11682:11694 161.13269:10752 173.13251:10986 175.14909:10398 183.11806:6480 187.14966:12165 199.14908:8486 201.16434:21004 267.21103:6880 285.22122:9621 293.22339:7326 311.23810:12186 313.27594:43259 375.55695:7137 597.48920:94061 623.50470:103671 669.48987:24251 719.19135:8815 925.73273:12588 942.76630:52569	5585.76365912226	4102063.14529326	8107893.04801877	7697758.16206691	12793306.3006819	18806457.1294094	13434387.3773584	4540686.25962879	23015968.3272174	175400400.425244	903193276.453453	458649804.134145	629488622.198852	517182083.473585	1221358320.74944	845746901.395278	3477363490.42583	297296453.587703	351745372.456123	297296468.98137	0	18405809.3006663	4601859.47795466	2713401.39823733	3107503.61838597	2763276.71125661	1315818.77384074	13868599.9102393	7069793.79896456	5585.76365912226	11562314.9687093	1028547862.40698	315446098.341732	0	6730757.87369319	0	6766622.10284309	1038982430.91227	31436093.5219983	0	6167105.88732145
2842	22.154	942.84918	TG 57:4|TG 18:1_21:1_18:2	[M+NH4]+	null	0.90	True	14.972	942.84839	C60H108O6	TG	KSXQJLBBJZOFJO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2842	0	0.00	1.00	0.670	0.728	0.922	5.00	2.00	2.479	604.32	lard_12_pos	942.84961:1691447 943.85428:1144407 944.85894:646679	109.10799:33812 111.12369:9061 119.10761:6830 121.10607:15347 123.12106:10102 124.56776:9254 135.11852:26726 137.13226:6808 149.13326:9321 163.14836:11019 165.16464:8389 206.88670:50411 206.91032:17077 263.23761:14843 265.25314:13681 304.46375:11364 570.21613:7940 587.50824:17364 589.51562:9632 599.50531:24284 601.51886:95940 603.53058:20011 615.53503:44345 617.55304:33401 629.55273:54494 631.57068:10334 643.56500:153130 645.58368:149699 657.57794:22677 894.88428:8096 907.82385:10295 925.81305:36753 942.64551:19003 942.84827:96333	310783.332856243	18417717.5596259	100606845.352739	24705074.3909288	28412112.4699854	39847671.2903407	37160272.7949084	23754293.8966425	82236514.0281989	6281697.62135925	12712930.0609742	22586196.7120246	11960376.5857425	11482012.2290247	68357700.7552048	21291934.8995378	166264036.571249	41063596.3818971	52394265.4740004	41063597.6832555	135307.498678589	51624350.5781648	66681927.3675713	29685743.4523651	32839776.4182697	27105563.3104209	28187639.8232554	140411074.322822	44315557.1245367	310783.332856243	44392562.7229212	40117110.6793896	44840486.513051	135307.498678589	52606454.0496757	0	30257879.6968183	54616707.0955487	6541764.47475465	0	38060343.4881949
2843	22.812	942.88562	TG O-58:4|TG O-22:1_18:1_18:2	[M+NH4]+	null	0.38	True	15.724	942.88483	C61H112O5	EtherTG	YDIJCPUIEWWUFZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2843	0	0.00	1.00	0.789	0.849	0.928	4.00	2.00	2.534	419.47	chow_13_pos	942.88586:955067 943.89053:659455 944.89520:196615	102.13509:15876 106.26078:6885 109.10809:15864 111.12381:16760 121.10490:10586 132.91353:5937 135.11870:10407 149.13263:11771 179.70547:6362 223.80417:7277 229.36334:6893 304.40457:9590 363.36331:7710 601.51953:53562 643.60187:145920 645.61798:199757 714.10559:8608 734.98914:11286 925.85114:20230 942.62872:19027 942.81812:17340	26573.131777072	6332612.51743667	10195813.1684635	7303789.53601431	10065567.6997744	7679078.87855075	5591319.09434257	3696882.72636623	12117967.0077711	1764706.50362202	4863443.57729375	4919720.00531695	2883734.88866537	4846851.41002236	8647297.60609012	4461516.71424023	7179509.87186503	10753605.0167662	15085670.797392	10753605.0180688	0	21272873.4417261	33162258.0791687	12828561.7572665	27245708.1763577	16603278.4693353	23951857.2680264	46909239.515025	34615988.7600576	26573.131777072	7872878.82858994	4945847.57213948	12197626.9440757	0	27073720.6833704	0	2767231.25425715	2181539.3165752	2501119.34421543	0	10976494.7258851
2849	19.052	944.77057	TG 58:10|TG 18:2_18:2_22:6	[M+NH4]+	null	0.93	True	13.867	944.77020	C61H98O6	TG	YNVHIDISXOPRLL-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2849	0	0.00	1.00	0.721	0.805	0.896	4.00	2.00	2.495	3103.76	lard_12_pos	944.77167:990520 945.77634:644964 946.78100:267384	102.13541:19108 107.09350:13961 109.10784:11899 119.09004:14150 121.10555:13954 123.12093:11379 131.08727:9994 133.10356:10564 135.11815:10733 156.40273:6966 163.14932:7188 175.14888:9689 207.56049:7587 213.04636:8016 293.22720:11068 304.41617:21959 311.23801:21585 314.11932:6840 337.27371:18208 599.50366:197964 623.50812:7456 647.50183:73890 693.68860:7593 854.24506:8189 927.73907:33294 944.76929:72275	0	40470038.4343299	129167057.106198	113471310.00529	120082513.514485	257968542.196406	331136353.592295	61642429.7410429	374394180.641398	283518327.022145	1422575623.45755	806616642.155224	816340592.698865	1177153471.41837	2501009398.0805	1295367107.46073	3713268674.81982	462363384.728322	607500615.30351	462363366.27494	0	146236494.268917	31946271.1530574	30487410.7239786	28281936.0477735	30131267.3191698	23428998.5465369	239392001.742742	99914356.0148313	0	178541553.153931	1501981229.63915	510742455.435591	0	78727341.9771259	0	125794989.88067	1100690951.98326	83795024.4690545	0	78648668.9534562
2850	19.641	944.77118	TG 58:10|TG 16:0_20:4_22:6	[M+NH4]+	null	0.86	True	14.018	944.77020	C61H98O6	TG	HCEQQESIFLFUPF-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2850	0	0.00	1.00	0.611	0.768	0.903	5.00	2.00	2.468	1803.58	lard_14_pos	944.77106:3122651 945.77572:2217899 946.78039:1155037	102.13566:8473 105.07782:29534 107.09361:20172 109.10818:30766 116.86416:7368 117.07572:30645 119.09003:44081 121.10593:24854 129.07310:10507 131.08727:46136 133.10338:37396 135.11899:12337 137.13332:10946 143.08546:12523 145.10144:20205 147.11732:20635 155.08661:7851 157.10146:19182 159.11639:13789 161.13324:17413 171.11740:20612 173.13286:9333 175.14865:14358 185.13264:13620 187.14919:15275 188.11002:7057 195.11566:8212 199.14877:12188 201.16435:22304 203.17964:53194 206.64500:84525 211.14914:11926 227.17918:8511 269.22668:35721 287.23700:41393 293.22751:24149 311.23761:26942 313.27390:106979 599.50360:233582 601.51587:10674 623.50470:248923 625.52417:8615 671.50531:70326 927.75250:40247 944.77417:132284	0	10084809.1670176	26857307.654048	29480634.0107584	22547983.0585108	56033054.8270963	38028678.3646462	11743124.7820552	56964982.7436384	54154190.2265131	270046551.758607	121865586.70171	168128204.561704	172751498.314114	345553241.055001	238393128.777267	1050398810.50792	124653156.30311	151158779.138823	124653159.933076	0	171292332.262748	71613616.0828816	31081641.6221637	56581911.1168722	47267590.9995373	28790821.6269422	159500761.209869	91234524.7440663	0	31467571.8259714	302661401.487855	133488365.125003	0	82170399.9581351	0	17919131.472532	315224139.47639	15303027.4313571	0	55354345.6526903
2851	22.450	944.86499	TG 57:3|TG 18:1_19:1_20:1	[M+NH4]+	null	0.93	True	15.028	944.86407	C60H110O6	TG	RJWKKTHHBJMOIE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2851	0	0.00	1.00	0.691	0.738	0.919	5.00	2.00	2.484	623.83	iQC_3_pos	944.86560:3642683 945.87027:2471439 946.87494:1154450	102.13509:24006 106.84174:7207 109.10783:27311 111.12405:19882 121.10543:15166 123.12094:12960 135.11877:19798 137.02736:7202 137.13269:9474 149.13203:14991 244.32999:7557 263.23608:9277 265.25204:15728 279.26654:8587 293.28220:7747 575.50043:12713 589.51990:45366 601.52173:48935 603.53522:100385 617.54932:118562 629.54608:18165 631.56714:95567 645.58160:309082 647.59729:60201 657.58197:13764 659.60052:19448 673.61139:14940 677.90021:7495 927.81952:11448 944.86414:104518	1675516.05992258	28550564.7542395	225254513.046749	34586872.7093766	50489849.1155939	53309789.7903134	56359169.2166103	38661631.4234037	171034873.567974	7690251.2109214	12348257.2494732	29710902.4465936	12664177.6423997	11648253.4681328	105688106.852617	26597503.6143314	308766783.774567	63254174.725944	80214363.3648439	63254173.5511274	1122031.83036691	69187167.2774545	98190876.0345329	44604878.5955203	40084091.138275	35399539.7602277	30317062.1305148	199503152.081903	63034889.1825664	1675516.05992258	82280907.9530327	64389279.5323795	68907570.5473051	1122031.83036691	72540207.0251243	0	73586648.5149571	103810896.545248	9791969.81531608	0	55901885.1503771
2853	22.954	944.90216	TG O-58:3|TG O-22:1_18:1_18:1	[M+NH4]+	null	0.17	True	16.251	944.90051	C61H114O5	EtherTG	FLDLPUUUXTZEQK-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2853	0	0.00	1.00	0.680	0.734	0.871	3.00	2.00	2.460	191.01	lard_13_pos	944.90216:2731543 945.90683:1881529 946.91150:611326	102.13538:49028 109.10778:19833 111.12359:29841 121.10551:7664 123.12148:16911 125.13522:13934 135.11880:9157 149.18115:6466 258.74182:6080 317.03754:6791 328.88821:6959 603.53339:75966 617.58844:17331 619.60162:9718 622.62012:13347 623.61908:10133 643.60223:47425 645.61786:421046 647.63281:96519 671.63281:26480 717.37067:9841 927.87244:22518	303818.873989323	6737511.29182278	13514098.9715856	8796590.07051416	15463984.8165211	9410847.90128469	5335342.53361363	4593522.47139016	14388572.6868762	2341104.62690107	5549497.0402415	4957553.21396586	2614935.59180091	5937384.53148961	10844549.1705478	4453187.94780756	10167912.9008689	9594076.18964812	12478755.9393927	9594076.39466357	111605.716026157	14356726.2725792	27943609.1293332	10877280.6422445	23626353.7742686	12391173.2363813	11586090.9955421	39226907.8746078	23192090.8201372	303818.873989323	9780058.84295104	5858265.6279529	10555636.1745681	111605.716026157	20400029.0931368	0	4217391.81003789	3144446.76933882	1665470.57085801	0	9989946.8610957
2860	20.041	946.78650	TG 58:9|TG 18:1_18:2_22:6	[M+NH4]+	null	0.93	True	14.090	946.78583	C61H100O6	TG	RLAPDVQGJNAHOC-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2860	0	0.00	1.00	0.658	0.795	0.869	5.00	2.00	2.469	10129.81	chow_7_pos	946.78650:95999808 947.79117:68796304 948.79583:27382070	102.13490:31932 105.07780:326577 107.09356:375289 109.10807:781889 111.08736:70224 111.12395:153222 113.10273:51644 117.07561:227515 119.09010:395942 121.10596:646168 123.12162:453518 125.09930:44845 127.11433:39258 129.07249:133265 131.08766:378309 133.09402:31930 133.10300:390638 135.08134:39493 135.11868:658192 137.09676:36334 137.13310:214818 139.11188:44487 141.06949:89478 143.08516:150266 145.10149:265401 147.08032:72679 147.11707:273019 149.09564:66474 149.12108:32008 149.13292:323433 151.14764:85054 153.12709:63891 155.08598:48294 157.10123:177368 158.37581:31078 159.11719:260724 161.09642:48512 161.13286:350190 163.14844:260935 165.16333:96006 167.08549:32604 167.14296:37636 169.10188:165116 171.11703:250377 173.13287:223793 175.11183:67409 175.14891:238880 177.12688:43358 177.16295:81955 181.10110:38699 183.11650:109201 185.13258:184996 187.11137:80527 187.14787:119353 189.12727:74540 189.16310:88196 195.11592:59376 197.13316:79767 199.14778:111923 201.12766:67653 201.16382:212640 203.14206:44234 203.17957:112158 207.48628:46107 209.13228:74044 211.14780:138347 213.16400:161891 215.17943:156550 223.14801:105096 225.16333:87831 227.14191:44000 227.18019:258276 229.15825:58339 237.16388:62657 239.18103:41575 241.15805:91437 241.19501:34826 243.17479:35435 245.22627:99671 247.24242:185762 251.17984:51651 255.17520:33444 263.23730:372747 265.19684:64637 265.25317:356620 267.21103:76093 269.19330:33342 269.22699:152744 283.24252:60915 293.22690:712388 309.22073:74981 311.23715:1167795 319.26483:55741 337.27493:443971 339.29019:559056 357.21014:31522 367.18546:30892 385.27322:38949 393.30106:47106 485.37125:44140 573.46851:75886 575.48492:54375 599.50275:235505 601.51990:11555591 603.53644:165867 622.90601:37888 625.52338:124568 647.50452:2510888 649.51965:2075518 665.51135:41026 719.72412:72925 859.69061:42067 911.75287:113766 929.76019:1486410 946.78729:3534702	0	129552694.997991	607832446.585151	447955675.376965	372974882.941094	996667718.398412	1264969709.62928	260578698.276916	1280007153.25509	351562136.938717	1584269551.51161	939198146.054737	828114898.445732	1338803807.3491	2339432294.93442	1875801778.11295	6235559345.95317	833999573.853528	1062711732.12705	833999559.750093	0	693286496.272554	221880355.994434	142280302.124779	154777107.571681	148961187.341298	126966542.918838	922166384.106046	467510188.001212	0	670067372.432612	1936592744.91255	910236955.243556	0	359728570.541355	0	452597415.4142	1846402427.81944	132047030.217467	0	303810583.422418
2863	23.153	946.91791	TG O-58:2|TG O-22:1_18:0_18:1	[M+NH4]+	null	0.76	True	15.888	946.91608	C61H116O5	EtherTG	ILEYGPPZJFRTFS-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCCCC)CCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2863	0	0.00	0.99	0.684	0.761	0.902	3.00	2.00	2.477	168.96	lard_14_pos	946.91864:2057880 947.92331:1342608 948.92798:490648	102.13503:41695 109.10767:16516 111.12361:11352 123.12108:10715 140.54460:7096 188.02486:7530 304.41113:16257 436.24161:7242 477.01501:7101 605.54993:29169 619.59760:26378 645.61566:74785 647.63312:162198 673.64868:61711 838.15198:7695	120708.415175184	7601237.97016604	10267960.5434886	11681932.4578211	26954643.6039414	11380493.7429219	6178270.56168414	5553779.039083	15396146.7478696	4846104.9747724	7153328.80652174	5831283.17088956	3860007.57647551	14736995.2458475	23654398.8490431	6015487.58513758	16381675.1136887	11409157.0536558	14096519.3561042	11409157.3215402	230666.513723872	17185797.7990471	29222155.79963	11604117.417579	25646132.3123575	11900829.4111948	11198938.1375201	46100790.1919094	21877706.8040391	120708.415175184	11876808.083372	10309910.165297	12304944.5771001	230666.513723872	21842058.4841596	0	6900663.41981778	7115971.68971175	1551549.27139706	0	11928503.6541663
2870	20.548	948.80164	TG 58:8|TG 18:1_18:2_22:5	[M+NH4]+	null	0.48	True	14.188	948.80151	C61H102O6	TG	ZMFFWUOLHWWCNZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2870	0	0.00	1.00	0.626	0.749	0.874	5.00	2.00	2.455	2670.62	fishoil_9_pos	948.80164:82587672 949.80630:57676412 950.81097:20251790	105.07795:265680 107.09360:294364 109.10799:608402 109.11660:32972 111.08710:35871 111.12371:91612 113.10249:49563 117.07574:223309 119.09003:291889 121.10582:506434 123.12149:310344 125.09917:24880 129.07321:62158 131.08745:337653 133.10304:327079 135.11870:449258 137.13272:119473 139.11150:53724 143.08554:90420 145.10136:288966 147.11690:247924 148.12253:26482 149.13272:298494 151.14841:80544 153.12785:50317 157.10156:127476 159.11710:221587 161.13264:252350 163.11240:37140 163.14850:220639 165.16464:39318 171.11629:137095 173.13289:182139 175.14832:240678 177.12843:30980 177.16362:63965 185.13257:125001 187.14888:147680 189.12798:27604 189.16463:104863 191.17894:32914 197.13237:27342 199.14717:132149 201.16418:258947 203.14412:24009 203.17941:89994 207.44618:31756 211.14772:43701 213.16353:132042 215.18024:204888 217.19562:27836 225.16336:43318 227.17906:71031 229.19566:94991 231.17401:34877 239.17923:32667 245.22629:63560 247.24274:77938 261.22223:34252 263.23810:232402 265.25253:179970 269.22681:38192 285.22342:44378 285.25632:24686 295.24271:243428 297.26010:29529 311.23688:53927 313.25262:556965 319.26477:41186 337.27402:255777 339.28976:347773 342.31021:29525 369.27933:96746 387.28839:56425 541.42731:36239 562.16656:31370 567.44727:24091 573.48798:79001 575.48572:29478 577.49469:45245 599.50208:134700 601.51971:3205459 602.52313:279176 603.52856:353996 623.50006:52495 625.51575:57187 626.52972:45786 627.52863:119374 628.53577:65479 629.54443:76812 647.49805:44033 649.51984:2176688 651.53577:2019166 653.55518:53655 667.52960:51503 669.54504:41136 677.55048:78462 875.73492:26356 913.76202:144396 931.77490:1851981 948.80029:2156628	0	51684397.011211	177430085.162823	136803328.462526	102587628.423314	245549341.209878	182506272.526421	95499522.626532	296791435.940802	87039666.3112169	353967333.974207	666885212.021191	152241171.344517	263820150.271163	870926011.497964	284102344.080187	1158426634.80763	234511322.939224	288485105.023749	234511322.636781	0	191971842.437613	124938897.087358	66284468.2430189	65130753.011035	61108428.0815066	47854599.7485119	603464739.253391	147449813.916089	0	161106501.420439	479676065.538509	252502583.533251	0	163525442.722315	0	81554521.2459276	380009137.828041	31161777.7029903	0	184820159.892121
