																																		Class	blank	chow	chow	chow	chow	chow	chow	chow	chow	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	iQC	iQC	iQC	ISTD	lard	lard	lard	lard	lard	lard	lard	lard	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
579	9.225	769.50348	PG 36:4|PG 16:0_20:4	[M-H]-	null	0.03	True	8.310	769.50250	C42H75O10P	PG	OSLKKANICVMRGE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	579	0	0.00	0.99	0.359	0.346	0.689	2.00	2.00	2.228	142.42	lard_15_neg	769.50348:146561 770.50815:73280 771.51281:17416	114.68443:5858 147.93608:6679 161.91190:7012 175.11996:6391 241.23398:7236 255.23102:13163 284.26770:7691 303.23227:27000 304.47845:27519 305.24182:10442 306.24063:6791 391.69775:5816 718.30530:7814 769.53607:68595	0	158059.4489655	553616.800202064	290113.204111313	280004.752337625	426009.056003812	410417.752238249	196881.276158626	384237.504972938	253857.47518725	340931.111266125	304582.037577188	258222.454352062	315636.544007249	195068.814920625	158752.268898563	209348.790717937	523704.179727938	479754.172626187	390938.874569437	0	369180.279059624	981915.625197375	508099.196988562	1023366.44741344	596080.044962624	1170049.06006388	622152.874685437	526178.295010125	0	337417.474373766	254549.937115875	464799.075641188	0	724627.727922633	0	130693.43167543	63772.8105086316	67634.2942436049	0	291174.302513338
580	7.943	769.50360	PG 36:4|PG 18:2_18:2	[M-H]-	null	0.03	True	7.914	769.50250	C42H75O10P	PG	AKWGRDPPGYFWIW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCC=CCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	580	0	0.00	0.99	0.750	0.873	0.911	2.00	2.00	2.519	157.54	lard_7_neg	769.50360:166192 770.50827:63326 771.51294:22489	114.46439:5938 120.73778:5343 134.84595:6000 138.01248:6455 174.74982:5857 183.26576:6515 208.38235:5409 279.23218:68038 304.42114:13793 324.02512:7033 508.38428:6273 769.51001:58444	0	425711.713991625	399145.903084312	392814.750238312	557263.012974751	348163.48221375	464746.94509725	288867.727253625	846421.84436475	12208.2356445	32952.1859506875	55600.523420625	3272.05207799999	26519.2867351876	30051.13050675	23697.67659525	70502.9144221874	582381.813889688	575646.203840813	409043.818828688	0	698807.817106314	464587.7906055	803883.966664315	1075101.96002512	807086.401040251	1111666.75621425	668026.482437062	1439508.404496	0	465391.922402297	31850.5006691484	522357.278853063	0	883583.697323602	0	173105.382150234	21908.7744804212	98190.1078403749	0	308480.584894485
582	11.637	770.56995	PE 38:2|PE 20:0_18:2	[M-H]-	null	0.69	True	11.309	770.57050	C43H82NO8P	PE	CLPMAPXZURYSNH-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	582	0	0.00	1.00	0.719	0.814	0.836	4.00	2.00	2.472	360.09	chow_3_neg	770.57092:311669 771.57559:127048 772.58026:22558	168.04205:19890 198.43019:6209 224.06851:15534 279.23276:583125 281.24765:26324 283.26419:216624 285.26682:7238 307.26395:6976 311.29498:9178 508.34308:14445 725.85260:7307 763.25763:7125 770.56952:622955	0	2343351.31694438	3345569.81137312	3696775.77697313	5845292.4475125	1121555.77700625	3331904.67698624	2414201.72119687	8833580.97958124	2101903.68987	1961769.70203	1672119.1915725	1719473.31006938	1316905.88907	1653441.47149875	1797260.19276375	1524070.8759225	2559634.66787625	2813944.94824875	3468789.13640625	0	2306381.36396999	2790620.48181188	1756806.4665975	4495437.59545687	3558938.29820813	4499557.09090125	2452671.26394938	4227889.26639563	0	3866529.06344672	1718368.04034961	2947456.25084375	0	3261037.72841133	0	2424203.86703527	244320.287171783	469051.61000947	0	1077699.20790037
583	12.930	770.57208	PE 38:2|PE 18:1_20:1	[M-H]-	null	0.45	True	10.968	770.57050	C43H82NO8P	PE	UITCASPZWUAJBW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	583	0	0.00	0.98	0.857	0.915	0.916	4.00	2.00	2.547	656.68	chow_7_neg	770.57208:790701 771.57675:367900 772.58142:77514	112.98473:6114 117.13717:5608 140.01155:7792 210.21219:7275 210.24199:5363 279.23236:23462 281.24884:101695 283.26285:7073 307.26239:15349 309.27963:226606 311.29407:8188 448.49622:6442 478.29449:10448 574.58990:7243 770.56982:301890	0	4999094.86646813	5460479.46789749	5144367.45064688	6429172.98992437	4849958.14045875	7791895.19674314	6459829.09752564	9361476.78015376	1393695.30301125	1315451.56567687	1846532.54207625	1468324.18686562	1774953.20999813	1323997.722255	1596973.95312188	1148449.88851125	3678771.96298312	3974580.93737625	3232685.48325001	0	2546126.84123625	2460243.32091937	5048657.49950813	3161653.60570688	2966095.06644189	3305082.24882938	2429904.99422062	3101561.28262125	0	6312034.24872727	1483547.29643953	3628679.46120312	0	3127415.60743547	0	1579996.41246906	240193.059066031	373475.782701141	0	846854.464816266
584	13.158	770.57288	PE 38:2|PE 20:0_18:2	[M-H]-	null	0.66	True	11.309	770.57050	C43H82NO8P	PE	CLPMAPXZURYSNH-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	584	0	0.00	0.95	0.868	0.918	0.916	4.00	2.00	2.538	562.40	lard_14_neg	770.57288:529361 771.57754:265435 772.58221:64626	103.42480:5962 126.92582:6262 150.93860:5529 174.31999:7346 205.71056:7866 279.19995:10739 279.23276:195087 307.26328:9711 311.29535:83632 508.34097:11409 556.19519:8355 609.43469:7451 770.56921:243451	0	3451242.40436437	1360215.11149313	1496660.56877624	4650204.96158626	1238253.21620625	3473101.76971874	2855681.93900625	4612136.87728311	2105311.40831812	1786670.79031125	2086462.85288062	3556727.33873438	1651553.05430062	2051485.1932425	2210786.43757876	1290846.1046325	3122066.1942	3404826.0447825	2568327.29344687	0	2435472.76074937	1592911.41217501	3930412.15522687	4144816.76633811	4439916.64039311	1970900.50871437	2365092.50494313	3533242.78340813	0	2892187.10605429	2092480.39749984	3031739.84414312	0	3051595.69149351	0	1400516.28829842	664449.380402226	425501.677296891	0	1087160.50000922
587	8.754	771.51917	PG 36:3|PG 18:1_18:2	[M-H]-	null	0.55	True	8.437	771.51819	C42H77O10P	PG	FSVTVWTVWNNIQX-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	True	False	587	0	0.00	0.99	0.816	0.905	0.861	3.00	2.00	2.519	200.22	lard_7_neg	771.51917:313491 772.52383:143754 773.52850:28045	156.37206:5428 279.23172:47490 280.23611:8401 281.24863:36085 284.26636:7973 412.63724:6325 771.51459:78865	0	1235333.72843631	1143746.032173	1027787.16325644	1386564.61885337	985586.004922763	1076984.04559214	987030.049213283	1892143.66797164	116962.684795931	226716.85233023	110804.770646207	106076.514391936	255589.754909277	146235.675274841	116719.531070553	286314.390150011	1229542.2603672	1307772.59424716	1120000.08857399	0	1436452.30364073	1561524.10915375	1258475.45815621	2084215.14715388	1699728.90152749	2717342.38246992	1742746.55444976	2968800.82985044	0	1216896.91380237	170677.521696123	1219104.98106278	0	1933660.71080027	0	305220.739141712	73557.1381871955	94320.3640321323	0	614246.105771914
589	10.876	772.52942	PE O-40:8|PE O-18:2_22:6	[M-H]-	null	0.93	True	9.816	772.52869	C45H76NO7P	EtherPE	VVEHXBSUSFPSAC-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	589	0	0.00	0.99	0.820	0.850	0.895	3.00	2.00	2.524	448.90	iQC_2_neg	772.52954:593741 773.53421:301046 774.53888:73228	108.83412:5470 130.97919:6764 281.24692:12563 283.24118:14344 327.23325:50160 444.28357:7181 462.29660:18595 569.96216:6420 772.52496:155752	0	4467489.47966062	11229864.0849506	5388241.49576438	6754341.04080938	4406298.70317188	7697177.45577187	6143582.74831124	35737820.7798206	4135045.91302687	4019824.15604625	4110510.49303688	4140749.26131562	3074506.06938	11680751.4731119	3839355.41873062	12273223.5510938	6662764.18668561	7303097.41472812	5840863.2695625	0	2229346.40745563	2044666.3860375	2923988.61596063	2320347.23867813	1782754.52181	2945873.63042812	1884386.80021313	3102486.45090563	0	10228101.9735326	5909245.79196774	6602241.62365874	0	2404231.25643609	0	10538415.923284	3764712.36202405	732993.457882517	0	517475.218992243
590	13.947	772.58771	PE 38:1|PE 18:0_20:1	[M-H]-	null	0.86	True	12.208	772.58618	C43H84NO8P	PE	DBYSGBYABPVNGO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	590	0	0.00	0.98	0.858	0.908	0.905	3.00	2.00	2.544	232.76	chow_3_neg	772.58759:388998 773.59225:183820 774.59692:57427	111.34472:5294 116.09894:6109 205.61469:5562 281.24887:6411 283.26263:53507 309.27930:139983 541.17181:6050 646.41144:6766 717.46094:9120 772.58600:170305	1022.88306375001	3001112.28089438	2974836.27158624	2267258.87185126	4606173.94126688	1589631.39080813	4047230.17500749	3536086.37835563	6275203.41488438	1854610.37344875	1929332.38278751	1937107.43742563	2485472.17205063	2001124.542315	1559523.90388125	1710942.32026875	1157422.14048375	2704952.33777249	3346047.3763125	2220174.21082875	0	2240989.83900938	1585197.6355725	1685830.80722999	2534485.51817813	2379838.57028437	2199104.11684875	1915066.58193188	2954232.18641437	1022.88306375001	3537191.5905818	1829441.90908266	2757057.97497125	0	2186843.15693367	0	1459398.94516869	381830.64837719	564742.281275288	0	453072.648296443
591	10.621	773.53467	PG 36:2|PG 18:0_18:2	[M-H]-	null	0.66	True	8.563	773.53381	C42H79O10P	PG	JPRWHUSRRGNLOV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	591	0	0.00	1.00	0.823	0.896	0.838	3.00	2.00	2.511	310.55	lard_15_neg	773.53448:350059 774.53915:168730 775.54382:48425	279.23285:47693 283.26376:23041 415.98770:6481 422.43771:6022 773.52875:87734	0	2232639.70764	3229572.61076062	1349621.86589438	3014937.309135	1461161.31233438	4038394.52868	2475901.49996625	6635078.12846062	2869506.83350875	3529892.17210688	1821705.7617225	3394757.22394126	2737525.12429125	4469123.05019438	3203835.85780688	3484670.68104187	4132862.47957686	4395298.82220562	3461680.27548375	0	4036777.23405938	3783948.68748563	2855672.85034124	4530932.18595188	4048257.11471249	4310125.815315	3585697.74945	4686020.42754938	0	3054663.37035891	3188877.08807672	3996613.85908875	0	3979679.00810812	0	1701947.27884469	761605.320186092	481491.082611561	0	582712.6168299
592	9.609	773.53473	PG 36:2|PG 18:1_18:1	[M-H]-	null	0.66	True	8.609	773.53381	C42H79O10P	PG	DSNRWDQKZIEDDB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	592	0	0.00	0.99	0.782	0.910	0.904	2.00	2.00	2.533	171.60	lard_12_neg	773.53467:183008 774.53934:56777 775.54400:21552	137.45534:5833 139.21591:6293 171.94208:6379 210.52370:11339 210.54672:11243 281.24899:50466 773.53729:53654	0	2347398.15346781	2560422.54481143	2298489.03222506	2489334.82012744	1316240.07328743	2018561.34334218	2300478.10616062	4434370.79170651	163178.736048374	497179.706096436	420039.290237625	216516.64354275	290827.575473814	416556.078713251	284583.121365188	807008.442590811	1975260.05659069	2163685.77083662	2018820.593424	0	1708590.35397412	2438492.01283462	1598989.07938744	2601084.01820156	1668445.11439969	3285478.4391135	2390793.04224975	3139402.03031381	0	2470661.85814106	386986.199258531	2052588.80695044	0	2353909.26130931	0	884424.179200672	203333.188824247	98647.2586078699	0	655812.702870667
593	9.689	774.50909	PE 39:7|PE 17:1_22:6	[M-H]-	null	0.34	True	8.932	774.50787	C44H74NO8P	PE	XOUDAZVFABMKEQ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	593	0	0.00	0.99	0.637	0.801	0.848	3.00	2.00	2.451	122.09	chow_1_neg	774.50909:146818 775.51376:65199 776.51843:20987	140.04469:5937 151.74149:6068 184.54941:5629 210.54393:26948 267.23260:6271 278.37427:5918 281.24759:9208 327.23199:18265 774.51691:59376	0	1554939.94700887	1932217.59225075	1520137.23427275	2024534.32602994	1106200.071783	2252887.64991675	1774099.17021225	3408367.27410225	1472672.75269219	1857833.741292	1588354.78044056	1823217.69425063	1461620.33974987	1804693.53932831	1958913.76015631	1035541.536138	1776156.41736844	1844673.14410856	1368357.59437444	0	979725.256259623	767883.501953624	495881.462591626	926065.872110999	783893.724895312	610937.998050563	984953.664777749	1159166.69408962	0	1946672.90819707	1625356.01800598	1663062.38528381	0	838563.52184114	0	687454.198132996	301422.725253918	257510.816859212	0	216804.25315194
594	9.067	774.52954	PC 32:2|PC 14:0_18:2	[M+HCOO]-	null	0.93	True	8.584	774.52911	C40H76NO8P	PC	IWXJKHSPEQSQMD-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	594	0	0.00	1.00	0.821	0.941	0.932	4.00	2.00	2.561	364.43	lard_14_neg	774.52985:276874 775.53451:120179 776.53918:45614	116.70625:6808 130.40805:6563 134.33620:7544 173.13086:8739 227.20081:17570 253.21718:15086 279.23276:57322 714.50732:76181 774.53723:34323	0	7148058.74202432	7223645.20446712	5406339.11393494	8923259.67268594	5219809.44839176	6946885.80229163	9105090.67364118	8862473.01105186	6749008.407603	8380397.74668882	4678048.33221206	9278855.64313875	8744802.26668951	5278022.36738268	7172390.85072825	3605361.31779694	6336804.58995224	6894400.81379493	5333016.87108994	0	1975201.00724812	3580613.08448907	3185302.05859256	3583652.67301031	2908886.08530638	2737755.50515912	3170265.6283545	4045373.90143276	0	7354445.20856109	6735860.86653	6188074.09161237	0	3148381.2429491	0	1529597.6169816	2054883.16521844	791246.184816436	0	630764.476930716
595	12.012	774.54462	PE O-40:7|PE O-18:1_22:6	[M-H]-	null	0.93	True	10.699	774.54431	C45H78NO7P	EtherPE	IVBLZGVNSKPGOR-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	595	0	0.00	1.00	0.833	0.861	0.888	3.00	2.00	2.528	1353.82	fishoil_5_neg	774.54486:4143477 775.54953:2094797 776.55420:562903	140.01135:14486 196.03694:23681 229.19456:26671 267.26828:10858 283.20840:11301 283.24265:136525 327.23267:347587 355.31552:6624 403.26422:8827 446.30258:50587 464.31433:155323 507.45209:6083 774.54364:1256340	0	8011876.19448371	18705253.0268175	8153002.92244313	12990581.4582019	6846002.94811312	13582518.6747188	9788343.94719748	63601073.4799613	12629780.4447862	13596013.5615563	9592454.60476498	14622227.8381369	10018078.02378	33932703.7826588	11635022.1613969	23143057.1972512	17811740.4421631	19413567.0238894	13440797.6921306	822.957082499997	11110243.4185725	9043689.14189249	15511735.74777	11778277.3491338	9205891.50814688	10546164.1958475	8738928.52908001	14460590.3529319	0	17709831.5814921	16146167.2017914	16888701.7193944	822.957082499997	11299440.0304219	0	18945255.840435	8344057.41575917	3091519.64823087	0	2524066.6797084
600	10.813	776.52441	PE 39:6|PE 17:0_22:6	[M-H]-	null	0.93	True	9.613	776.52362	C44H76NO8P	PE	WVGREBRFGJNLSB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	600	0	0.00	0.99	0.824	0.885	0.887	5.00	2.00	2.529	582.02	fishoil_14_neg	776.52448:2233327 777.52914:1102897 778.53381:283710	109.95436:5845 126.84751:7204 140.01108:17832 166.10977:6277 186.62895:6520 196.03897:13156 209.84033:12571 209.86456:21551 229.19609:17093 253.21843:8732 253.24944:7142 269.24860:200519 283.24280:71081 304.47488:12687 327.23260:189231 441.05829:6502 466.29318:32315 534.66113:6327 708.91656:7296 776.52313:715951	0	4672809.66376687	5222953.61082188	4134414.47392688	5647412.49565502	3506569.67888251	8633754.28786125	4523371.79359312	13999812.0696225	13152795.6924375	14960453.9475862	10700034.2923332	19785981.2992406	12757591.18053	19704954.8630175	17993035.3967532	12869520.9552506	9682127.10513565	10057171.288635	8091382.51565251	1180.400068125	4211105.24580187	1992896.99386125	2765471.43577875	3406121.10053436	3424976.50314937	2278648.11032625	3396210.59045437	5168825.94246562	0	6292637.25926626	15240545.9533936	9276893.63647438	1180.400068125	3330531.99029648	0	3476783.21118577	3484831.42255487	1043667.57067967	0	1027389.31151506
602	10.074	776.54529	PC 32:1|PC 16:0_16:1	[M+HCOO]-	null	0.93	True	9.138	776.54468	C40H78NO8P	PC	QIBZFHLFHCIUOT-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	602	0	0.00	1.00	0.938	0.975	0.973	8.00	2.00	2.612	2006.06	chow_6_neg	776.54510:5933022 777.54977:2698496 778.55444:645883	110.07375:7443 140.16936:6420 168.04340:33834 224.06956:18891 227.20108:23285 253.21729:1119067 255.23286:441326 281.24884:73758 304.43149:30046 462.30273:9919 478.29617:9851 480.31125:57068 716.52374:1496295 717.47345:16366 776.54486:359336	0	66557883.4587201	55916642.4075041	49841799.2421918	81439630.5465608	42089620.4651344	50400961.5094115	71481193.1228134	82647418.5852433	39155498.5201494	39264719.5964741	33599675.0020553	58369381.1145622	34620982.6231839	40947427.4348273	49512104.6016813	26781792.7176476	46539661.9641472	50282033.3365877	39416424.5312687	482.448554999999	17698337.6875764	27165118.7510245	20542201.6088685	24708305.8285594	21161695.3856635	24527192.1425801	21557545.823878	24694982.2295278	0	62546893.6671974	40281447.7013227	45412706.6106679	482.448554999999	22756922.4322098	0	15251602.7523317	9812899.85216912	5519772.18317101	0	3038033.76480862
603	12.402	776.56158	PE O-40:6|PE O-18:1_22:5	[M-H]-	null	0.86	True	11.034	776.56000	C45H80NO7P	EtherPE	NKXPONDLZHZZND-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	603	0	0.00	0.98	0.885	0.883	0.922	3.00	2.00	2.551	238.91	fishoil_15_neg	776.56140:476240 777.56607:243247 778.57074:57365	209.51198:6928 304.48318:14634 329.24872:63969 464.31250:11638 649.93237:6456 776.56006:111003	0	1835162.10423	2754422.80203375	1737233.28833812	2367688.39476187	1741616.83917375	2905203.50896499	2188240.51629187	8029748.35558123	4102879.78051311	4324004.65037999	4137308.53524	4415327.6091975	4106056.69897127	5590500.02285625	4163037.12768189	5728579.25811749	4117634.31067875	4202238.76835999	3531470.96342249	0	2809779.82497001	2583100.38262876	3308082.01554562	3474290.93022188	2511946.96840126	3637938.98803313	2747372.93322	3598844.67046875	0	2944914.47617195	4570961.71036969	3950448.01415375	0	3083919.58918618	0	2102281.56440723	681850.572711679	365302.347849664	0	469210.998756249
604	12.198	776.56158	PE O-40:6|PE O-18:0_22:6	[M-H]-	null	0.76	True	10.873	776.56000	C45H80NO7P	EtherPE	CFLIAMAPAOTPGM-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	604	0	0.00	0.98	0.705	0.772	0.839	3.00	2.00	2.454	181.44	fishoil_15_neg	776.56140:297732 777.56607:153461 778.57074:30498	224.76672:6382 242.49049:7328 283.81277:5985 327.23279:12136 329.24786:17348 466.32724:6927 681.01453:6109 776.56049:95213	0	2013614.1774675	2938480.26025875	2475802.041675	3010040.04104438	2617575.79123687	2999381.71551188	2297336.15455501	6872908.83904875	2279228.63862188	2557752.09982125	2434229.24181562	2041037.52449813	2693187.63733124	3056774.1885975	2390979.1563525	2489298.14689688	3138257.73642563	3532568.34068626	2762329.805055	0	3108565.73619	3629619.34899749	7030423.18788375	3418750.56866063	2523214.08020812	4277683.69448811	2590597.823355	3870576.72931689	0	3153142.37759977	2492810.82924188	3144385.29405563	0	3806178.8961375	0	1544733.60078102	299034.925455549	385155.826471217	0	1434960.88924371
605	11.581	778.54065	PE 39:5|PE 19:0_20:5	[M-H]-	null	0.38	True	9.994	778.53918	C44H78NO8P	PE	WCXHKEDFXCKXIS-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	605	0	0.00	0.98	0.772	0.820	0.892	5.00	2.00	2.500	458.67	fishoil_8_neg	778.54065:769997 779.54532:366708 780.54998:69428	140.01105:10494 155.61482:6089 182.20357:5675 196.03754:7230 228.16927:5752 255.23286:49270 257.22803:18719 297.27939:60196 301.21683:82884 494.32574:9370 718.53308:41123 729.12524:13522 778.54114:246882	0	528899.830087501	480908.953081876	328430.858285625	715839.656313753	348116.455291877	1079777.29538063	605827.649278123	1226573.73327187	5566943.53234124	6136948.75726687	4874565.48718311	5606402.95889062	6232772.35002376	4554862.51469063	6442462.14669749	4378705.42601063	2419228.02012	2685598.3613025	2133941.074335	0	164030.974610625	137604.538336875	163628.81089125	227164.4111175	233489.392567501	147768.126866249	208188.15433875	198326.577560625	0	664296.803873907	5474207.89663805	2412922.4852525	0	185025.123286172	0	329413.782866442	791303.60954337	275882.693175122	0	36592.9575409228
606	11.205	778.56030	PC 32:0|PC 16:0_16:0	[M+HCOO]-	null	0.93	True	9.788	778.56042	C40H80NO8P	PC	KILNVBDSWZSGLL-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	True	False	606	0	0.00	1.00	0.963	0.971	0.972	6.00	2.00	2.617	5126.14	fishoil_5_neg	778.56055:6292450 779.56521:2904272 780.56988:691496	168.04324:32601 224.06924:25610 226.54938:7535 227.20171:10873 255.23283:1573476 283.26370:9793 297.28009:8562 301.22009:6919 322.26828:6298 329.24817:10872 372.79288:7235 462.29776:19673 480.30966:65791 718.53955:1501160 719.48621:12412 778.56018:419057	626.026997566223	52784057.8217223	77535310.5580216	75699561.6609954	81180874.1599493	66207608.6451263	86322709.9777037	74507881.810081	141079523.423727	54141162.5129373	65852407.8428943	56555179.9249667	61075606.7518811	57498547.5299852	63998011.173056	62562295.7625595	66192252.8389218	73871640.1940213	78839928.6886951	62597451.7107838	634.654362872243	51950181.3771541	46747660.11634	41120326.9597824	58963506.8323769	43440753.7204989	65275323.6672908	48504645.1520112	71085609.305937	626.026997566223	81914691.0071658	60984433.0421502	71769673.5311667	634.654362872243	53386000.8914239	0	25990163.9850607	4488051.03697104	8322752.6986754	0	10724152.8781915
608	13.528	778.57690	PE O-40:5|PE O-20:1_20:4	[M-H]-	null	0.55	True	12.286	778.57562	C45H82NO7P	EtherPE	VGNOFAKEVVRKSY-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	608	0	0.00	0.98	0.839	0.875	0.927	3.00	2.00	2.541	177.25	lard_13_neg	778.57709:315280 779.58176:160877 780.58642:37323	112.98555:10001 148.62234:6692 163.81891:6510 174.71771:5906 209.59846:8142 272.76163:6025 303.23184:56380 492.34326:13844 764.41162:6113 778.57452:98578	0	1100073.07983938	1274068.25636438	1317261.15194625	1052389.01287125	1039760.44447875	1505105.92661812	842879.649206249	2533196.77496813	466924.347826876	685566.790623751	494307.39230625	434739.379492499	558241.615415625	493146.857218126	474447.57681375	560374.149498749	1566490.93854375	1577511.31016437	1219485.09470438	0	2060597.55445313	1964494.27856438	1748101.38389625	2638870.81085437	1821976.3676475	2406389.59152562	1928124.59834063	2921352.281775	0	1333091.78703656	520968.513649454	1454495.7811375	0	2186238.35838211	0	525495.441652851	79318.5026096992	203599.801574044	0	422571.169124413
